names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,subcluster
Ppp2r2b,14.578466,0.39238027,3.850681182073727e-48,6.140461242128283e-46,0.9693682195277601,0.9438612808929046,Purkinje_Aldoc_6
Foxp2,14.575742,0.22641481,4.0074548922945713e-48,6.345136912799738e-46,0.994256541161455,0.9946186553281956,Purkinje_Aldoc_6
Alcam,14.39835,1.5799601,5.299374739308736e-47,8.103324729799146e-45,0.41161455009572434,0.21757905926122775,Purkinje_Aldoc_6
Kctd1,14.268622,0.3592569,3.432917103976925e-46,5.213596894305092e-44,0.9649010848755584,0.9446585171405794,Purkinje_Aldoc_6
Magi3,14.150423,0.8624528,1.8563696830751368e-45,2.7767348938950087e-43,0.5577536694320357,0.3713792187084773,Purkinje_Aldoc_6
Kcnc1,14.150072,0.71326447,1.865667341922738e-45,2.7767348938950087e-43,0.6432673899170389,0.4564177517937816,Purkinje_Aldoc_6
Fhod3,14.145878,0.36979133,1.9802969542446363e-45,2.9278231459279144e-43,0.9432035737077218,0.9178182301355302,Purkinje_Aldoc_6
Ift57,14.029227,0.45947555,1.0327026938849445e-44,1.4874250090955732e-42,0.9119336311423102,0.8460669678448047,Purkinje_Aldoc_6
Pcp4,14.000139,0.39939484,1.5556629566334305e-44,2.2262933017205985e-42,0.9897894065092534,0.984985384002126,Purkinje_Aldoc_6
Erc2,38.261196,2.285794,0.0,0.0,0.9981617647058824,0.9883670295489891,Purkinje_Aldoc_7
Mpped2,33.982582,3.130597,4.0291100159975924e-253,2.248747027678656e-249,0.9834558823529411,0.40964230171073096,Purkinje_Aldoc_7
Cntn5,32.07184,2.4575796,1.089195768114091e-225,4.8632591046294165e-222,0.9889705882352942,0.7157698289269051,Purkinje_Aldoc_7
Nlgn1,30.58443,1.7618383,1.9716418489442842e-205,7.336150712946857e-202,0.9926470588235294,0.8933125972006221,Purkinje_Aldoc_7
Rgs7,28.718758,1.2506373,2.225138425175343e-181,7.096602191719933e-178,0.9944852941176471,0.9690202177293935,Purkinje_Aldoc_7
Ankrd6,28.693497,4.1812453,4.5989737047728956e-181,1.283401099488186e-177,0.7996323529411765,0.1965163297045101,Purkinje_Aldoc_7
Pde1c,26.897009,1.5237819,2.380474115763666e-159,3.7960060453159883e-156,0.9871323529411765,0.8760186625194402,Purkinje_Aldoc_7
Nwd2,26.384584,1.1795193,2.059260016099863e-153,3.064865323961963e-150,0.9944852941176471,0.9820839813374805,Purkinje_Aldoc_7
Mdga2,26.374327,0.83249766,2.7002774331999964e-153,3.76773085601187e-150,0.9981617647058824,0.9986314152410576,Purkinje_Aldoc_7
RP23-231J2.1,26.160828,2.501839,7.42140112953525e-151,9.746045895110263e-148,0.8823529411764706,0.44062208398133745,Purkinje_Aldoc_7
Gpr158,25.75141,1.8851762,3.1083133862844146e-146,3.652268228884187e-143,0.8988970588235294,0.6019284603421462,Purkinje_Aldoc_7
Asic2,25.52877,1.6507376,9.450402873144337e-144,1.0549012207147366e-140,0.9613970588235294,0.8444167962674961,Purkinje_Aldoc_7
Synpo2,25.298918,2.9531279,3.283112535254744e-141,3.3316130613437345e-138,0.7702205882352942,0.23023328149300157,Purkinje_Aldoc_7
Stxbp5l,25.282497,2.0356138,4.9763583230976715e-141,4.830313024485023e-138,0.8566176470588235,0.5275894245723173,Purkinje_Aldoc_7
Zbtb20,25.255337,1.7326096,9.895378596765945e-141,9.204763632199988e-138,0.9613970588235294,0.841244167962675,Purkinje_Aldoc_7
Tenm4,25.003635,0.6717977,5.581489033310832e-138,4.450240809595154e-135,0.9963235294117647,0.9950855365474339,Purkinje_Aldoc_7
Fam117a,24.982986,1.3995129,9.359314162367574e-138,7.205058230167451e-135,0.9889705882352942,0.9056298600311042,Purkinje_Aldoc_7
Kcnd2,23.903006,1.1561215,2.8500790923141767e-126,2.1209338578637997e-123,0.9797794117647058,0.9713841368584759,Purkinje_Aldoc_7
Tenm2,23.869444,1.261411,6.362355998811074e-126,4.581922505595395e-123,0.9963235294117647,0.9763608087091757,Purkinje_Aldoc_7
Slc24a2,23.572803,1.0238152,7.32831949139385e-123,4.957719171071749e-120,0.9871323529411765,0.9514152410575427,Purkinje_Aldoc_7
Prom1,23.47047,2.3661568,8.170546616105543e-122,5.211641520130179e-119,0.7702205882352942,0.34618973561430794,Purkinje_Aldoc_7
Pcdh9,23.305704,0.6245592,3.880509674851185e-120,2.3414156348933163e-117,1.0,0.999751166407465,Purkinje_Aldoc_7
Dlc1,23.287113,2.0340466,5.988663051472956e-120,3.5183395427403616e-117,0.8878676470588235,0.6722239502332815,Purkinje_Aldoc_7
Egfem1,23.028204,1.9614664,2.4326033549505748e-117,1.3576967474817895e-114,0.9522058823529411,0.5637947122861586,Purkinje_Aldoc_7
Clstn2,22.975979,1.1147698,8.105235259927551e-117,4.413399443362989e-114,0.9926470588235294,0.9739968895800933,Purkinje_Aldoc_7
Nav2,22.945744,2.4165983,1.6249415370579488e-116,8.63733805114731e-114,0.7702205882352942,0.3876827371695179,Purkinje_Aldoc_7
Mgat4c,22.476477,2.7006106,7.051855147428377e-112,3.4985036925853004e-109,0.7132352941176471,0.27315707620528773,Purkinje_Aldoc_7
Cntn4,22.427233,1.2655749,2.1351244728201625e-111,1.036231605558916e-108,0.9944852941176471,0.9142146189735614,Purkinje_Aldoc_7
Pde4d,22.250544,0.61022407,1.1143329910597703e-109,5.293081707533909e-107,0.9981617647058824,0.994339035769829,Purkinje_Aldoc_7
Lrrc4c,21.80428,1.2810177,2.1130706485476786e-105,9.434860445765384e-103,0.9797794117647058,0.9035769828926905,Purkinje_Aldoc_7
Arl15,21.374067,0.8960055,2.3293439138793588e-101,9.630111643954942e-99,0.9742647058823529,0.9532814930015552,Purkinje_Aldoc_7
Prkcd,21.2685,2.1796615,2.2228109530612167e-100,9.022591732198485e-98,0.7352941176470589,0.2628926905132193,Purkinje_Aldoc_7
Sema3a,20.762085,1.2249484,9.533757418240474e-96,3.6696747303830792e-93,0.9558823529411765,0.8640124416796268,Purkinje_Aldoc_7
Cntnap5b,19.548473,0.46996805,4.2504665764446023e-85,1.5305107470826735e-82,1.0,0.9995645412130638,Purkinje_Aldoc_7
Gm10851,19.322165,1.4856056,3.496817563667198e-83,1.23915003347413e-80,0.8474264705882353,0.6123172628304822,Purkinje_Aldoc_7
Prickle2,19.212566,1.0619044,2.9054414899109007e-82,1.0134997072228258e-79,0.8988970588235294,0.783701399688958,Purkinje_Aldoc_7
Pfkfb3,18.504217,1.2802615,1.909314592775569e-76,6.1776012005383445e-74,0.8658088235294118,0.6833592534992224,Purkinje_Aldoc_7
Gm28376,18.30295,1.4149936,7.838734825544702e-75,2.4305521525039646e-72,0.8676470588235294,0.6366407465007776,Purkinje_Aldoc_7
Camk2d,18.294323,1.1093913,9.1836189420687e-75,2.808551957283339e-72,0.9375,0.7232348367029549,Purkinje_Aldoc_7
Slit2,18.182081,2.4408069,7.156668049101898e-74,2.1303015226159984e-71,0.5974264705882353,0.17667185069984448,Purkinje_Aldoc_7
Celf3,17.990316,1.5510886,2.320257372286197e-72,6.727239718998617e-70,0.7665441176470589,0.42258164852255053,Purkinje_Aldoc_7
Col4a2,17.6092,2.2777376,2.0938686097959482e-69,5.9171666726195624e-67,0.625,0.24889580093312597,Purkinje_Aldoc_7
Cadm1,17.387274,2.116877,1.0302042880032746e-67,2.874913841209138e-65,0.6507352941176471,0.3009642301710731,Purkinje_Aldoc_7
Pcsk2,17.144226,1.9010277,6.941768720060285e-66,1.8671685141607938e-63,0.6507352941176471,0.3249144634525661,Purkinje_Aldoc_7
B3galt1,17.078585,0.5071668,2.1425541017529756e-65,5.561920967631998e-63,0.9944852941176471,0.9905443234836703,Purkinje_Aldoc_7
Nav3,17.000185,1.068076,8.186107939722463e-65,2.0767597699352727e-62,0.9742647058823529,0.8227060653188181,Purkinje_Aldoc_7
4921534H16Rik,16.902645,1.2047409,4.3016830174012654e-64,1.0790457681290253e-61,0.8878676470588235,0.7483048211508554,Purkinje_Aldoc_7
Ppp2r2b,16.872005,0.7025812,7.22996822863053e-64,1.7934337856019618e-61,0.9724264705882353,0.9453810264385692,Purkinje_Aldoc_7
Agbl4,16.530704,0.66006905,2.2055072993320088e-61,5.238079835913521e-59,0.9669117647058824,0.9484292379471229,Purkinje_Aldoc_7
Slc35f4,16.29911,2.2488427,1.001389509528256e-59,2.3532653473914017e-57,0.5827205882352942,0.2599066874027994,Purkinje_Aldoc_7
Cachd1,16.111864,2.7835755,2.1058118985176518e-58,4.846623776742946e-56,0.4963235294117647,0.12099533437013997,Purkinje_Aldoc_7
Podxl2,15.915943,1.0361954,4.912109783555948e-57,1.1077055648271367e-54,0.8363970588235294,0.6650699844479004,Purkinje_Aldoc_7
Dpp6,15.525425,0.75008726,2.3345223750999523e-54,5.109628629814356e-52,0.9466911764705882,0.9079937791601866,Purkinje_Aldoc_7
Enox1,15.209643,0.7916926,3.051990222563772e-52,6.5515078575707895e-50,0.9136029411764706,0.864199066874028,Purkinje_Aldoc_7
Gm11418,15.140926,2.9574513,8.697946935428211e-52,1.8319025031456115e-49,0.45036764705882354,0.0798755832037325,Purkinje_Aldoc_7
Vav3,15.109455,0.42933622,1.402946978806476e-51,2.9000732686902388e-49,0.9871323529411765,0.9934681181959565,Purkinje_Aldoc_7
Cntnap5c,14.765823,0.34395167,2.4333093033481364e-49,4.765230719056767e-47,0.9889705882352942,0.9970762052877138,Purkinje_Aldoc_7
Basp1,14.742953,3.0235226,3.4151950644235997e-49,6.629933027239727e-47,0.4375,0.07782270606531881,Purkinje_Aldoc_7
Gprin3,14.7289095,2.673754,4.2043518064551146e-49,8.0224063315479e-47,0.46139705882352944,0.11502332814930015,Purkinje_Aldoc_7
Fgf10,14.487016,1.6027586,1.4636475518397425e-47,2.635155773775988e-45,0.5955882352941176,0.26556765163297047,Purkinje_Aldoc_7
Nrcam,14.4780655,0.5071726,1.6672350904264767e-47,2.9776818715016877e-45,0.9779411764705882,0.9723172628304821,Purkinje_Aldoc_7
Cntn3,14.416586,0.5090865,4.0698264559083884e-47,7.154242175445257e-45,0.9944852941176471,0.9942768273716952,Purkinje_Aldoc_7
Fndc3b,14.344052,0.6939123,1.1607514178691657e-46,2.0245137034319627e-44,0.9393382352941176,0.8898911353032659,Purkinje_Aldoc_7
Frmd5,14.29488,0.30679882,2.3551055060510647e-46,4.0757930560147304e-44,0.9963235294117647,0.998755832037325,Purkinje_Aldoc_7
Ift57,14.221151,0.72968876,6.772894119118754e-46,1.1368786557092193e-43,0.9136029411764706,0.8502021772939347,Purkinje_Aldoc_7
Plcd3,14.204968,1.0983759,8.534089991742382e-46,1.4218176049675275e-43,0.7757352941176471,0.618289269051322,Purkinje_Aldoc_7
Frmd4a,14.104649,0.31317693,3.5555754467213644e-45,5.879868285041071e-43,1.0,0.9996889580093312,Purkinje_Aldoc_7
Xkr4,14.04012,0.5416867,8.856257843668471e-45,1.4431821632109388e-42,0.9889705882352942,0.9739346811819596,Purkinje_Aldoc_7
Ctnnd2,14.017558,0.32583076,1.2173175196329124e-44,1.955152059410415e-42,0.9926470588235294,0.9964541213063763,Purkinje_Aldoc_7
6430573F11Rik,13.944429,1.0283554,3.4015820916079157e-44,5.347909872897656e-42,0.7555147058823529,0.6013063763608087,Purkinje_Aldoc_7
Acp1,13.890964,1.1652541,7.186172934143623e-44,1.1141063246858082e-41,0.6893382352941176,0.4761430793157076,Purkinje_Aldoc_7
Ahi1,13.810947,0.6692459,2.1893290695514812e-43,3.3477240738175906e-41,0.9209558823529411,0.8793779160186626,Purkinje_Aldoc_7
Rph3a,13.785337,2.906821,3.123048671077303e-43,4.710950106878431e-41,0.4209558823529412,0.09387247278382582,Purkinje_Aldoc_7
Cep83,13.71075,0.8269259,8.754836651317647e-43,1.3117565653736005e-40,0.8602941176470589,0.7843234836702955,Purkinje_Aldoc_7
Ubash3b,13.698696,0.4380282,1.0336324901196608e-42,1.5282016782729424e-40,0.9926470588235294,0.989611197511664,Purkinje_Aldoc_7
Gm30524,13.611229,0.7675687,3.43419137206452e-42,5.0110014628327065e-40,0.9356617647058824,0.8586625194401244,Purkinje_Aldoc_7
Tmem164,13.592743,0.62433314,4.421952054140453e-42,6.41039477978478e-40,0.9540441176470589,0.9167029548989114,Purkinje_Aldoc_7
Aldoc,13.540712,1.0559516,8.991222668979516e-42,1.2624468307230673e-39,0.9852941176470589,0.7537791601866252,Purkinje_Aldoc_7
5330434G04Rik,13.434818,0.6724708,3.779973362082078e-41,5.209129957313728e-39,0.9522058823529411,0.8937480559875584,Purkinje_Aldoc_7
Plcxd3,13.407131,1.5441507,5.492268279833614e-41,7.522385849526714e-39,0.6066176470588235,0.3641057542768274,Purkinje_Aldoc_7
Kcnc1,13.2876835,1.1487392,2.7289662959633473e-40,3.6481540453521994e-38,0.6691176470588235,0.4674339035769829,Purkinje_Aldoc_7
Rit2,13.220193,0.67622507,6.709161137854384e-40,8.862841562283972e-38,0.8952205882352942,0.8485847589424572,Purkinje_Aldoc_7
Sorbs2,13.21754,1.4754281,6.950028499230851e-40,9.127022720313456e-38,0.6176470588235294,0.3593157076205288,Purkinje_Aldoc_7
Apba1,13.211065,0.50066817,7.574460043775298e-40,9.888878390484418e-38,0.9724264705882353,0.9536547433903577,Purkinje_Aldoc_7
Pde10a,13.204246,0.54692626,8.292586320102729e-40,1.0763487767226361e-37,0.9963235294117647,0.9934059097978227,Purkinje_Aldoc_7
Kif26b,13.115889,1.480406,2.670353128169708e-39,3.4066076335079276e-37,0.5863970588235294,0.3390357698289269,Purkinje_Aldoc_7
Cdh10,13.074376,1.3246932,4.613330866330285e-39,5.851852931296797e-37,0.6525735294117647,0.4028615863141524,Purkinje_Aldoc_7
Hecw2,13.051478,0.36147225,6.23264096571617e-39,7.861226528791722e-37,0.9889705882352942,0.991601866251944,Purkinje_Aldoc_7
Dscam,12.926978,0.4506054,3.170358026040916e-38,3.976305782660868e-36,0.9926470588235294,0.9893001555209954,Purkinje_Aldoc_7
Akap6,12.802247,0.28570575,1.5927508163638139e-37,1.9537451634792386e-35,0.9981617647058824,0.9976360808709176,Purkinje_Aldoc_7
Gm13919,12.747264,0.81387967,3.228791810518092e-37,3.9389495721211153e-35,0.8474264705882353,0.7517262830482115,Purkinje_Aldoc_7
Col4a1,12.739967,2.125766,3.5454240381482825e-37,4.30171693759024e-35,0.47794117647058826,0.1967651632970451,Purkinje_Aldoc_7
Prkcb,12.651124,1.2188989,1.1028627035733216e-36,1.3308870193121299e-34,0.6176470588235294,0.39384136858475893,Purkinje_Aldoc_7
Rasal2,12.622714,0.29365352,1.5827035352020498e-36,1.8895110386837305e-34,0.9963235294117647,0.9976982892690514,Purkinje_Aldoc_7
March11,12.612819,1.0732511,1.794570083730494e-36,2.119776567157845e-34,0.7058823529411765,0.5421461897356143,Purkinje_Aldoc_7
Meg3,12.5926695,0.24154614,2.3170237525861255e-36,2.7225029092886975e-34,1.0,1.0,Purkinje_Aldoc_7
Fstl5,12.515393,1.9073782,6.150284125647262e-36,7.151306932555996e-34,0.4742647058823529,0.21598755832037325,Purkinje_Aldoc_7
Trpc4,12.504171,0.93290216,7.083498870854851e-36,8.193736388177957e-34,0.7408088235294118,0.5161430793157076,Purkinje_Aldoc_7
Sik3,12.495521,0.38326436,7.897769107110084e-36,9.041933093140135e-34,0.9834558823529411,0.9862519440124417,Purkinje_Aldoc_7
Ano4,12.437612,0.55594283,1.633141601033913e-35,1.8321550875920658e-33,0.9044117647058824,0.9297667185069984,Purkinje_Aldoc_7
Egfem1,57.44796,2.694398,0.0,0.0,0.9888835186080231,0.5178694158075602,Purkinje_Anti_Aldoc_1
Pcdh9,52.712093,0.74243295,0.0,0.0,1.0,0.9997250859106529,Purkinje_Anti_Aldoc_1
Plcb4,51.849873,1.4480549,0.0,0.0,0.9990333494441759,0.9417182130584193,Purkinje_Anti_Aldoc_1
Ebf2,51.775314,2.1543596,0.0,0.0,0.9956500724987917,0.6582130584192439,Purkinje_Anti_Aldoc_1
Lsamp,50.258675,1.4502505,0.0,0.0,0.9995166747220879,0.9764948453608248,Purkinje_Anti_Aldoc_1
Tmtc2,50.002502,1.6443619,0.0,0.0,0.9850169163847269,0.786254295532646,Purkinje_Anti_Aldoc_1
Prkca,49.315826,1.5958524,0.0,0.0,0.9961333977767037,0.8249484536082474,Purkinje_Anti_Aldoc_1
Grip1,47.039837,0.6409807,0.0,0.0,0.9995166747220879,0.9980068728522337,Purkinje_Anti_Aldoc_1
Plcb1,46.817635,1.7829221,0.0,0.0,0.9985500241662639,0.8342268041237113,Purkinje_Anti_Aldoc_1
Rbfox1,45.7401,0.8377117,0.0,0.0,0.9995166747220879,0.9931958762886598,Purkinje_Anti_Aldoc_1
Nrxn3,44.357777,0.45422536,0.0,0.0,1.0,0.9998625429553265,Purkinje_Anti_Aldoc_1
Sv2c,44.18904,1.3429804,0.0,0.0,0.985983566940551,0.8334020618556701,Purkinje_Anti_Aldoc_1
Etl4,43.985073,1.0356845,0.0,0.0,1.0,0.9960824742268041,Purkinje_Anti_Aldoc_1
Sgcz,42.06822,0.82705677,0.0,0.0,1.0,0.9884536082474227,Purkinje_Anti_Aldoc_1
Sema3a,41.996315,1.3590385,0.0,0.0,0.9739004349927501,0.8518213058419244,Purkinje_Anti_Aldoc_1
9630028H03Rik,40.99738,1.8520151,0.0,0.0,0.971967133881102,0.6088659793814433,Purkinje_Anti_Aldoc_1
Gm14211,40.591873,1.3867761,0.0,0.0,0.9458675688738521,0.7245360824742269,Purkinje_Anti_Aldoc_1
Lhfpl3,40.12483,0.9451214,0.0,0.0,0.9980666988883519,0.9588316151202749,Purkinje_Anti_Aldoc_1
Grin2a,39.419033,2.5218678,0.0,0.0,0.7249879168680522,0.27065292096219934,Purkinje_Anti_Aldoc_1
Kcnip1,39.253765,0.4842944,0.0,0.0,1.0,0.9935395189003436,Purkinje_Anti_Aldoc_1
Cntnap2,38.639023,0.64355475,0.0,0.0,0.9990333494441759,0.9905154639175258,Purkinje_Anti_Aldoc_1
Efna5,38.292866,1.4056703,0.0,0.0,0.9352344127597874,0.7461168384879725,Purkinje_Anti_Aldoc_1
Pbx3,36.555252,1.2159623,1.4714724783082298e-292,8.64490081006085e-290,0.9473175447075882,0.8308591065292096,Purkinje_Anti_Aldoc_1
Rgs8,35.973804,0.78939235,2.1487018467588767e-283,1.199244218222298e-280,0.9937167713871435,0.9426116838487972,Purkinje_Anti_Aldoc_1
Nrg3,35.604378,0.55921036,1.1986233051926883e-277,6.371253640101611e-275,0.9990333494441759,0.994020618556701,Purkinje_Anti_Aldoc_1
Kcnd2,35.531277,0.8332494,1.617161681867513e-276,8.396077801788891e-274,0.9961333977767037,0.9681786941580756,Purkinje_Anti_Aldoc_1
Maml3,35.27217,1.259156,1.5689685233237216e-272,7.783827174044908e-270,0.8801353310778154,0.670721649484536,Purkinje_Anti_Aldoc_1
Kctd16,35.237007,1.8722031,5.4257879103729134e-272,2.633276415197289e-269,0.736587723537941,0.41532646048109967,Purkinje_Anti_Aldoc_1
Pitpnm2,35.114094,1.194715,4.108155961397776e-270,1.9513740816639436e-267,0.8627356210729821,0.6906529209621993,Purkinje_Anti_Aldoc_1
Ppm1l,35.103405,1.006207,5.980707196067293e-270,2.7816518365042146e-267,0.9453842435959401,0.8278350515463917,Purkinje_Anti_Aldoc_1
Gm44071,35.05688,0.649418,3.062965966516061e-269,1.3955248000504299e-266,0.9932334461092315,0.9841924398625429,Purkinje_Anti_Aldoc_1
Zfpm2,34.89247,1.1368515,9.670552334761877e-267,4.317901617471178e-264,0.9352344127597874,0.7268728522336769,Purkinje_Anti_Aldoc_1
Xylt1,34.638283,1.2759848,6.705996347391608e-263,2.9355170285395614e-260,0.8627356210729821,0.6276975945017182,Purkinje_Anti_Aldoc_1
Frmpd4,34.349297,0.32707307,1.4429488925966849e-258,6.194968082157883e-256,1.0,0.9999312714776633,Purkinje_Anti_Aldoc_1
Wbscr17,33.955433,1.1476185,1.0141789784017349e-252,4.192878832003469e-250,0.8844852585790237,0.7190378006872852,Purkinje_Anti_Aldoc_1
Kcnma1,33.45035,0.300645,2.5435264628134377e-245,1.0324405142238182e-242,1.0,0.9998625429553265,Purkinje_Anti_Aldoc_1
Car8,33.397625,0.37166092,1.484246873112835e-244,5.917109186115007e-242,1.0,0.9998625429553265,Purkinje_Anti_Aldoc_1
Far2,33.17902,0.8465287,2.161394856657737e-241,8.319506926704134e-239,0.9932334461092315,0.9492783505154639,Purkinje_Anti_Aldoc_1
Cadps,33.07789,0.4346723,6.18076237189296e-240,2.3387376263137346e-237,0.9995166747220879,0.9958762886597938,Purkinje_Anti_Aldoc_1
Kcnh7,32.794933,0.68611306,6.953886007896684e-236,2.545008280758909e-233,0.9961333977767037,0.9759450171821306,Purkinje_Anti_Aldoc_1
Brinp1,32.759796,1.1594385,2.202202801073037e-235,7.9297060538637985e-233,0.9110681488641856,0.6614432989690722,Purkinje_Anti_Aldoc_1
Ano3,32.477936,1.2315005,2.185078394113007e-231,7.622167991964513e-229,0.8632189463508941,0.5891408934707903,Purkinje_Anti_Aldoc_1
Efr3a,32.151863,0.7779573,8.318236261278454e-227,2.8137064323188104e-224,0.9855002416626389,0.9609621993127148,Purkinje_Anti_Aldoc_1
Dscam,31.771917,0.5670623,1.581837311586677e-221,5.193311467819495e-219,0.9946834219429677,0.988659793814433,Purkinje_Anti_Aldoc_1
Manba,31.554567,1.2023027,1.5522430949541445e-218,4.950546727835897e-216,0.820202996616723,0.600893470790378,Purkinje_Anti_Aldoc_1
Gm44040,30.962305,0.55325884,1.7351626161766433e-210,5.306507589882679e-208,0.9956500724987917,0.9908591065292096,Purkinje_Anti_Aldoc_1
Frmd4a,30.91852,0.34523055,6.734467552741742e-210,2.0317160556075593e-207,0.9995166747220879,0.9997250859106529,Purkinje_Anti_Aldoc_1
Camta1,30.826904,0.45123506,1.1427521308291668e-208,3.4015921761014866e-206,0.9946834219429677,0.9905841924398625,Purkinje_Anti_Aldoc_1
Gpc6,30.51799,0.54057914,1.5042633998959953e-204,4.305471846497191e-202,0.9985500241662639,0.9962199312714777,Purkinje_Anti_Aldoc_1
Sptan1,30.45022,0.4405862,1.1898660167789073e-203,3.362501117036596e-201,0.9990333494441759,0.9957388316151202,Purkinje_Anti_Aldoc_1
Il1rapl1,30.19313,0.41317892,2.9152344171050657e-200,7.747929566889356e-198,0.9995166747220879,0.9975945017182131,Purkinje_Anti_Aldoc_1
Galnt13,30.055443,0.43738547,1.85349121615363e-198,4.811533883794162e-196,0.9990333494441759,0.9938144329896907,Purkinje_Anti_Aldoc_1
Pcdh7,30.054373,1.2332549,1.914138362790584e-198,4.911855051643653e-196,0.8158530691155147,0.5323711340206185,Purkinje_Anti_Aldoc_1
Sorbs2,29.648764,1.6475201,3.5183992697590247e-193,8.925939056519344e-191,0.652972450459159,0.3272164948453608,Purkinje_Anti_Aldoc_1
Ttll5,29.48188,0.33565637,4.9156100766764465e-191,1.2330448872112546e-188,0.9990333494441759,0.9987628865979381,Purkinje_Anti_Aldoc_1
Nrg3os,29.4079,0.85735357,4.3521199281041423e-190,1.0795675266102775e-187,0.9275012083131948,0.8469415807560138,Purkinje_Anti_Aldoc_1
Pcsk6,29.119925,0.4317488,2.008581971805975e-186,4.927647529732791e-184,0.9975833736104398,0.9941580756013746,Purkinje_Anti_Aldoc_1
Scn9a,28.950169,0.9353804,2.7925180613655156e-184,6.776409317389689e-182,0.9076848719188013,0.7948453608247422,Purkinje_Anti_Aldoc_1
C79798,28.379839,1.4752531,3.586734284609901e-177,8.341025302491254e-175,0.6626389560173997,0.3802061855670103,Purkinje_Anti_Aldoc_1
Garnl3,27.669538,0.45360076,1.6245187594767073e-168,3.626738130531749e-166,1.0,0.9960137457044673,Purkinje_Anti_Aldoc_1
Adcy8,27.572569,1.2260783,2.3737883602712995e-167,5.247012390401659e-165,0.7317544707588207,0.5116838487972508,Purkinje_Anti_Aldoc_1
Gm20642,27.47825,0.7416478,3.194646367062405e-166,6.992203935751783e-164,0.9420009666505558,0.8719587628865979,Purkinje_Anti_Aldoc_1
Lrrc4c,26.93113,0.8311851,9.490790959141642e-160,2.0571059044935647e-157,0.9681005316578057,0.8972508591065292,Purkinje_Anti_Aldoc_1
Khdrbs2,26.030207,0.34466556,2.2542290146251342e-149,4.5750602501369203e-147,0.9990333494441759,0.9953951890034364,Purkinje_Anti_Aldoc_1
Mbnl2,25.94406,0.40284374,2.1217665084401187e-148,4.267426783867176e-146,0.9971000483325277,0.9909965635738832,Purkinje_Anti_Aldoc_1
Tenm2,25.904156,0.8816193,5.979006801729665e-148,1.1708888320053928e-145,0.9966167230546158,0.9742268041237113,Purkinje_Anti_Aldoc_1
Kcnmb1,25.724293,0.69194674,6.253032921472467e-146,1.2139039997554159e-143,0.91686805219913,0.8507903780068728,Purkinje_Anti_Aldoc_1
Thsd7a,25.335884,0.3560293,1.2858360068224617e-141,2.4535289617360218e-139,0.9995166747220879,0.9973883161512027,Purkinje_Anti_Aldoc_1
Tiam2,25.262245,1.0390061,8.308825888408292e-141,1.5587776299051693e-138,0.7525374577090382,0.5669415807560138,Purkinje_Anti_Aldoc_1
Frmpd3,25.130589,0.84952307,2.3039381712830673e-139,4.28628497282454e-137,0.958434026099565,0.8736082474226804,Purkinje_Anti_Aldoc_1
Sgpp2,25.046993,0.9897425,1.8826351945381354e-138,3.473539728765609e-136,0.7713871435476075,0.5800687285223368,Purkinje_Anti_Aldoc_1
Limch1,24.907572,0.52259445,6.1595728024950085e-137,1.1179875025666752e-134,0.9695505074915418,0.9424742268041237,Purkinje_Anti_Aldoc_1
Gm14033,24.868567,0.7041259,1.6286432200570107e-136,2.932214507078449e-134,0.9980666988883519,0.9303780068728522,Purkinje_Anti_Aldoc_1
Cacna2d2,24.646254,0.36359936,4.0367669489348426e-134,7.040689229294559e-132,0.9966167230546158,0.9918900343642612,Purkinje_Anti_Aldoc_1
Ano4,24.52902,0.5768611,7.243487353617299e-133,1.2439296551500478e-130,0.9613339777670372,0.9243298969072165,Purkinje_Anti_Aldoc_1
Abhd3,24.354061,0.6234237,5.25052421401561e-131,8.813379930669058e-129,0.9690671822136298,0.9174570446735395,Purkinje_Anti_Aldoc_1
Nrxn1,23.890924,0.5975722,3.805951302932136e-126,5.98365231253239e-124,0.9724504591590141,0.9493470790378007,Purkinje_Anti_Aldoc_1
Cntn3,23.828735,0.47294766,1.682708598978508e-125,2.627025837216447e-123,0.9985500241662639,0.9936769759450171,Purkinje_Anti_Aldoc_1
Apbb2,23.752253,0.30183578,1.0414094742897807e-124,1.6034114836909898e-122,0.9966167230546158,0.9947079037800687,Purkinje_Anti_Aldoc_1
Dgki,23.711193,0.29535308,2.764096980121054e-124,4.226607197342639e-122,0.9995166747220879,0.9970446735395189,Purkinje_Anti_Aldoc_1
Gm17171,23.572803,0.8518637,7.328555265747343e-123,1.1129931721619689e-120,0.8148864185596907,0.6588316151202749,Purkinje_Anti_Aldoc_1
Adamts3,23.444792,0.5637634,1.4939087510796383e-121,2.2534805991792518e-119,0.957950700821653,0.9121649484536083,Purkinje_Anti_Aldoc_1
Prkag2,23.41038,0.71780163,3.3504450419728515e-121,5.02004601087543e-119,0.8463025616239729,0.7940893470790378,Purkinje_Anti_Aldoc_1
Ccar1,23.352549,0.3941642,1.298406580890847e-120,1.919664034330342e-118,0.9946834219429677,0.9885223367697594,Purkinje_Anti_Aldoc_1
Cacnb4,23.118961,0.25416577,2.984908330925579e-118,4.32714795376062e-116,0.9995166747220879,0.9977319587628866,Purkinje_Anti_Aldoc_1
Sorbs2os,22.676556,1.6390008,7.63349410710113e-114,1.0718097857926586e-111,0.49685838569357177,0.2256357388316151,Purkinje_Anti_Aldoc_1
